-4.27743,0,14.6121
0.0871534,0,16.9081
5.76478,0,19.0148
12.3722,0,19.7682
19,0,18.6174
24.5997,0,13.624
27.6366,0,5.43786
27.6239,0,-6.45429
24.4309,0,-14.714
19,0,-19.6938
12.4247,0,-20.7798
5.85392,0,-20.1078
0,0,-17.9403
-4.27163,0,-15.5719
